ID;CoordXInicio;CoordYInicio;CoordZInicio;CoordXFin;CoordYFin;CoordZFin
415;689764,4117;5830324,856;560,5;689765,0821;5830310,143;562,6
416;689767,7236;5830327,741;560,5;689778,269;5830310,733;560,2
417;689767,7236;5830327,741;560,5;689766,2948;5830355,912;564,3
418;689767,7236;5830327,741;560,5;689764,4117;5830324,856;560,5
419;689767,7236;5830327,741;560,5;689778,9137;5830318,246;560,5
420;689767,7236;5830327,741;560,5;689825,9422;5830339,057;556,8
421;689767,7236;5830327,741;560,5;689774,5327;5830328,242;561,7
422;689767,7236;5830327,741;560,5;689761,209;5830320,344;561,3
423;689767,7236;5830327,741;560,5;689765,0821;5830310,143;562,6
424;689764,9033;5830331,469;560,5;689778,9137;5830318,246;560,5
425;689764,9033;5830331,469;560,5;689825,9422;5830339,057;556,8
426;689764,9033;5830331,469;560,5;689767,7236;5830327,741;560,5
427;689764,9033;5830331,469;560,5;689765,0821;5830310,143;562,6
428;689764,9033;5830331,469;560,5;689774,5327;5830328,242;561,7
429;689764,9033;5830331,469;560,5;689766,2948;5830355,912;564,3
430;689764,9033;5830331,469;560,5;689764,4117;5830324,856;560,5
431;689764,9033;5830331,469;560,5;689761,209;5830320,344;561,3
432;689778,269;5830310,733;560,2;689793,9806;5830299,562;566,1
433;689778,269;5830310,733;560,2;689779,2072;5830282,612;566,7
434;689778,269;5830310,733;560,2;689764,9033;5830331,469;560,5
435;689778,269;5830310,733;560,2;689825,9422;5830339,057;556,8
436;689778,269;5830310,733;560,2;689768,5029;5830301,465;563,9
437;689778,269;5830310,733;560,2;689766,2948;5830355,912;564,3
438;689778,269;5830310,733;560,2;689778,9137;5830318,246;560,5
439;689778,269;5830310,733;560,2;689774,5327;5830328,242;561,7
440;689778,9137;5830318,246;560,5;689774,5327;5830328,242;561,7
441;689778,9137;5830318,246;560,5;689766,2948;5830355,912;564,3
442;689778,9137;5830318,246;560,5;689825,9422;5830339,057;556,8
443;689778,9137;5830318,246;560,5;689765,0821;5830310,143;562,6
444;689778,9137;5830318,246;560,5;689764,9033;5830331,469;560,5
445;689778,9137;5830318,246;560,5;689761,209;5830320,344;561,3
446;689778,9137;5830318,246;560,5;689778,269;5830310,733;560,2
447;689778,9137;5830318,246;560,5;689764,4117;5830324,856;560,5
448;689774,5327;5830328,242;561,7;689778,9137;5830318,246;560,5
449;689774,5327;5830328,242;561,7;689767,7236;5830327,741;560,5
450;689774,5327;5830328,242;561,7;689778,269;5830310,733;560,2
451;689774,5327;5830328,242;561,7;689765,0821;5830310,143;562,6
452;689774,5327;5830328,242;561,7;689825,9422;5830339,057;556,8
453;689774,5327;5830328,242;561,7;689761,209;5830320,344;561,3
454;689774,5327;5830328,242;561,7;689766,2948;5830355,912;564,3
455;689774,5327;5830328,242;561,7;689764,4117;5830324,856;560,5
456;689773,9138;5830325,428;563,7;689778,9137;5830318,246;560,5
457;689773,9138;5830325,428;563,7;689766,2948;5830355,912;564,3
458;689773,9138;5830325,428;563,7;689778,269;5830310,733;560,2
459;689773,9138;5830325,428;563,7;689825,9422;5830339,057;556,8
460;689773,9138;5830325,428;563,7;689774,5327;5830328,242;561,7
461;689773,9138;5830325,428;563,7;689761,209;5830320,344;561,3
462;689773,9138;5830325,428;563,7;689767,7236;5830327,741;560,5
463;689773,9138;5830325,428;563,7;689764,4117;5830324,856;560,5
464;689785,4633;5830340,977;562,9;689778,9137;5830318,246;560,5
465;689785,4633;5830340,977;562,9;689766,2948;5830355,912;564,3
466;689785,4633;5830340,977;562,9;689767,7236;5830327,741;560,5
467;689785,4633;5830340,977;562,9;689773,9138;5830325,428;563,7
468;689785,4633;5830340,977;562,9;689764,4117;5830324,856;560,5
469;689785,4633;5830340,977;562,9;689825,9422;5830339,057;556,8
470;689785,4633;5830340,977;562,9;689774,5327;5830328,242;561,7
471;689785,4633;5830340,977;562,9;689772,3679;5830326,106;565,3
472;689784,0652;5830351,791;563,9;689825,9422;5830339,057;556,8
473;689784,0652;5830351,791;563,9;689774,5327;5830328,242;561,7
474;689784,0652;5830351,791;563,9;689773,9138;5830325,428;563,7
475;689784,0652;5830351,791;563,9;689785,4633;5830340,977;562,9
476;689784,0652;5830351,791;563,9;689768,5434;5830344,617;568,4
477;689784,0652;5830351,791;563,9;689772,3679;5830326,106;565,3
478;689784,0652;5830351,791;563,9;689778,9137;5830318,246;560,5
479;689784,0652;5830351,791;563,9;689767,7236;5830327,741;560,5
480;689766,2948;5830355,912;564,3;689772,3679;5830326,106;565,3
481;689766,2948;5830355,912;564,3;689764,4117;5830324,856;560,5
482;689766,2948;5830355,912;564,3;689768,5434;5830344,617;568,4
483;689766,2948;5830355,912;564,3;689785,4633;5830340,977;562,9
484;689766,2948;5830355,912;564,3;689825,9422;5830339,057;556,8
485;689766,2948;5830355,912;564,3;689773,9138;5830325,428;563,7
486;689766,2948;5830355,912;564,3;689767,7236;5830327,741;560,5
487;689766,2948;5830355,912;564,3;689784,0652;5830351,791;563,9
488;689772,3679;5830326,106;565,3;689766,2948;5830355,912;564,3
489;689772,3679;5830326,106;565,3;689767,7236;5830327,741;560,5
490;689772,3679;5830326,106;565,3;689761,209;5830320,344;561,3
491;689772,3679;5830326,106;565,3;689778,269;5830310,733;560,2
492;689772,3679;5830326,106;565,3;689778,9137;5830318,246;560,5
493;689772,3679;5830326,106;565,3;689774,5327;5830328,242;561,7
494;689772,3679;5830326,106;565,3;689764,4117;5830324,856;560,5
495;689772,3679;5830326,106;565,3;689825,9422;5830339,057;556,8
496;689768,5434;5830344,617;568,4;689772,3679;5830326,106;565,3
497;689768,5434;5830344,617;568,4;689764,4117;5830324,856;560,5
498;689768,5434;5830344,617;568,4;689825,9422;5830339,057;556,8
499;689768,5434;5830344,617;568,4;689785,4633;5830340,977;562,9
500;689768,5434;5830344,617;568,4;689778,9137;5830318,246;560,5
501;689768,5434;5830344,617;568,4;689773,9138;5830325,428;563,7
502;689768,5434;5830344,617;568,4;689767,7236;5830327,741;560,5
503;689768,5434;5830344,617;568,4;689784,0652;5830351,791;563,9
504;689762,7243;5830368,031;565,7;689768,5434;5830344,617;568,4
505;689762,7243;5830368,031;565,7;689764,4117;5830324,856;560,5
506;689762,7243;5830368,031;565,7;689772,3679;5830326,106;565,3
507;689762,7243;5830368,031;565,7;689785,4633;5830340,977;562,9
508;689762,7243;5830368,031;565,7;689773,9138;5830325,428;563,7
509;689762,7243;5830368,031;565,7;689825,9422;5830339,057;556,8
510;689762,7243;5830368,031;565,7;689767,7236;5830327,741;560,5
511;689762,7243;5830368,031;565,7;689784,0652;5830351,791;563,9
512;689793,4437;5830255,055;576;689799,4694;5830256,998;572,7
513;689793,4437;5830255,055;576;689807,4769;5830296,059;567,7
514;689793,4437;5830255,055;576;689776,0166;5830255,051;574,8
515;689793,4437;5830255,055;576;689781,8435;5830228,37;580,4
516;689793,4437;5830255,055;576;689796,0275;5830232,142;578,8
517;689793,4437;5830255,055;576;689764,4516;5830250,05;575,3
518;689793,4437;5830255,055;576;689794,9154;5830252,989;573,5
519;689793,4437;5830255,055;576;689794,8241;5830252,281;573,9
520;689812,3636;5830252,913;573,2;689819,5382;5830208,311;578,4
521;689812,3636;5830252,913;573,2;689798,6363;5830299,042;566,3
522;689812,3636;5830252,913;573,2;689805,8426;5830228,357;574,7
523;689812,3636;5830252,913;573,2;689822,6277;5830245,156;573,4
524;689812,3636;5830252,913;573,2;689793,4437;5830255,055;576
525;689812,3636;5830252,913;573,2;689794,9154;5830252,989;573,5
526;689812,3636;5830252,913;573,2;689776,0166;5830255,051;574,8
527;689812,3636;5830252,913;573,2;689794,8241;5830252,281;573,9
528;689816,452;5830255,636;572,2;689819,5382;5830208,311;578,4
529;689816,452;5830255,636;572,2;689812,3636;5830252,913;573,2
530;689816,452;5830255,636;572,2;689793,4437;5830255,055;576
531;689816,452;5830255,636;572,2;689798,6363;5830299,042;566,3
532;689816,452;5830255,636;572,2;689822,6277;5830245,156;573,4
533;689816,452;5830255,636;572,2;689823,0407;5830236,499;573,7
534;689816,452;5830255,636;572,2;689821,0432;5830269,109;570,5
535;689816,452;5830255,636;572,2;689794,9154;5830252,989;573,5
536;689823,4928;5830218,126;575,9;689799,0441;5830207,588;581
537;689823,4928;5830218,126;575,9;689823,8799;5830274,787;568,2
538;689823,4928;5830218,126;575,9;689811,5739;5830210,551;577,5
539;689823,4928;5830218,126;575,9;689799,3591;5830237,233;577,2
540;689823,4928;5830218,126;575,9;689805,8426;5830228,357;574,7
541;689823,4928;5830218,126;575,9;689818,0809;5830235,809;575,1
542;689823,4928;5830218,126;575,9;689816,452;5830255,636;572,2
543;689823,4928;5830218,126;575,9;689819,5382;5830208,311;578,4
544;689823,0407;5830236,499;573,7;689793,4437;5830255,055;576
545;689823,0407;5830236,499;573,7;689822,6277;5830245,156;573,4
546;689823,0407;5830236,499;573,7;689816,452;5830255,636;572,2
547;689823,0407;5830236,499;573,7;689819,5382;5830208,311;578,4
548;689823,0407;5830236,499;573,7;689812,3636;5830252,913;573,2
549;689823,0407;5830236,499;573,7;689806,389;5830281,194;570,3
550;689823,0407;5830236,499;573,7;689823,4928;5830218,126;575,9
551;689823,0407;5830236,499;573,7;689805,8426;5830228,357;574,7
552;689821,0432;5830269,109;570,5;689812,4307;5830272,95;571
553;689821,0432;5830269,109;570,5;689812,3636;5830252,913;573,2
554;689821,0432;5830269,109;570,5;689793,4437;5830255,055;576
555;689821,0432;5830269,109;570,5;689819,5382;5830208,311;578,4
556;689821,0432;5830269,109;570,5;689825,9422;5830339,057;556,8
557;689821,0432;5830269,109;570,5;689823,8799;5830274,787;568,2
558;689821,0432;5830269,109;570,5;689807,4769;5830296,059;567,7
559;689821,0432;5830269,109;570,5;689823,0407;5830236,499;573,7
560;689812,4307;5830272,95;571;689781,0464;5830240,79;575,8
561;689812,4307;5830272,95;571;689823,0407;5830236,499;573,7
562;689812,4307;5830272,95;571;689812,3636;5830252,913;573,2
563;689812,4307;5830272,95;571;689821,0432;5830269,109;570,5
564;689812,4307;5830272,95;571;689793,4437;5830255,055;576
565;689812,4307;5830272,95;571;689794,9154;5830252,989;573,5
566;689812,4307;5830272,95;571;689817,837;5830319,972;561
567;689812,4307;5830272,95;571;689823,8799;5830274,787;568,2
568;689823,8799;5830274,787;568,2;689807,4769;5830296,059;567,7
569;689823,8799;5830274,787;568,2;689812,3636;5830252,913;573,2
570;689823,8799;5830274,787;568,2;689793,4437;5830255,055;576
571;689823,8799;5830274,787;568,2;689812,4307;5830272,95;571
572;689823,8799;5830274,787;568,2;689817,0596;5830292,833;566,5
573;689823,8799;5830274,787;568,2;689825,9422;5830339,057;556,8
574;689823,8799;5830274,787;568,2;689821,0432;5830269,109;570,5
575;689823,8799;5830274,787;568,2;689823,0407;5830236,499;573,7
576;689806,389;5830281,194;570,3;689781,0464;5830240,79;575,8
577;689806,389;5830281,194;570,3;689815,9875;5830308,116;563,2
578;689806,389;5830281,194;570,3;689823,8799;5830274,787;568,2
579;689806,389;5830281,194;570,3;689821,0432;5830269,109;570,5
580;689806,389;5830281,194;570,3;689807,4769;5830296,059;567,7
581;689806,389;5830281,194;570,3;689825,9422;5830339,057;556,8
582;689806,389;5830281,194;570,3;689823,0407;5830236,499;573,7
583;689806,389;5830281,194;570,3;689812,4307;5830272,95;571
584;689807,4769;5830296,059;567,7;689820,1771;5830305,825;563,2
585;689807,4769;5830296,059;567,7;689825,9422;5830339,057;556,8
586;689807,4769;5830296,059;567,7;689806,389;5830281,194;570,3
587;689807,4769;5830296,059;567,7;689793,9255;5830281,238;569,2
588;689807,4769;5830296,059;567,7;689815,9875;5830308,116;563,2
589;689807,4769;5830296,059;567,7;689823,8799;5830274,787;568,2
590;689807,4769;5830296,059;567,7;689822,315;5830300,247;564,4
591;689807,4769;5830296,059;567,7;689823,0726;5830293,299;564,9
592;689817,0596;5830292,833;566,5;689822,2018;5830300,583;564,5
593;689817,0596;5830292,833;566,5;689823,0726;5830293,299;564,9
594;689817,0596;5830292,833;566,5;689820,1771;5830305,825;563,2
595;689817,0596;5830292,833;566,5;689807,4769;5830296,059;567,7
596;689817,0596;5830292,833;566,5;689825,9422;5830339,057;556,8
597;689817,0596;5830292,833;566,5;689806,389;5830281,194;570,3
598;689817,0596;5830292,833;566,5;689822,315;5830300,247;564,4
599;689817,0596;5830292,833;566,5;689823,8799;5830274,787;568,2
600;689823,0726;5830293,299;564,9;689822,315;5830300,247;564,4
601;689823,0726;5830293,299;564,9;689817,0596;5830292,833;566,5
602;689823,0726;5830293,299;564,9;689798,6363;5830299,042;566,3
603;689823,0726;5830293,299;564,9;689807,4769;5830296,059;567,7
604;689823,0726;5830293,299;564,9;689820,1771;5830305,825;563,2
605;689823,0726;5830293,299;564,9;689822,2018;5830300,583;564,5
606;689823,0726;5830293,299;564,9;689806,389;5830281,194;570,3
607;689823,0726;5830293,299;564,9;689825,9422;5830339,057;556,8
608;689822,315;5830300,247;564,4;689820,1771;5830305,825;563,2
609;689822,315;5830300,247;564,4;689817,0596;5830292,833;566,5
610;689822,315;5830300,247;564,4;689798,6363;5830299,042;566,3
611;689822,315;5830300,247;564,4;689807,4769;5830296,059;567,7
612;689822,315;5830300,247;564,4;689822,2018;5830300,583;564,5
613;689822,315;5830300,247;564,4;689823,0726;5830293,299;564,9
614;689822,315;5830300,247;564,4;689825,9422;5830339,057;556,8
615;689822,315;5830300,247;564,4;689806,389;5830281,194;570,3
616;689822,2018;5830300,583;564,5;689820,1771;5830305,825;563,2
617;689822,2018;5830300,583;564,5;689817,0596;5830292,833;566,5
618;689822,2018;5830300,583;564,5;689825,9422;5830339,057;556,8
619;689822,2018;5830300,583;564,5;689807,4769;5830296,059;567,7
620;689822,2018;5830300,583;564,5;689822,315;5830300,247;564,4
621;689822,2018;5830300,583;564,5;689823,0726;5830293,299;564,9
622;689822,2018;5830300,583;564,5;689798,6363;5830299,042;566,3
623;689822,2018;5830300,583;564,5;689806,389;5830281,194;570,3
624;689820,1771;5830305,825;563,2;689822,315;5830300,247;564,4
625;689820,1771;5830305,825;563,2;689818,4818;5830310,186;562,8
626;689820,1771;5830305,825;563,2;689807,4769;5830296,059;567,7
627;689820,1771;5830305,825;563,2;689798,6363;5830299,042;566,3
628;689820,1771;5830305,825;563,2;689817,0596;5830292,833;566,5
629;689820,1771;5830305,825;563,2;689822,2018;5830300,583;564,5
630;689820,1771;5830305,825;563,2;689825,9422;5830339,057;556,8
631;689820,1771;5830305,825;563,2;689823,0726;5830293,299;564,9
632;689815,9875;5830308,116;563,2;689820,1771;5830305,825;563,2
633;689815,9875;5830308,116;563,2;689825,9422;5830339,057;556,8
634;689815,9875;5830308,116;563,2;689822,315;5830300,247;564,4
635;689815,9875;5830308,116;563,2;689798,6363;5830299,042;566,3
636;689815,9875;5830308,116;563,2;689822,2018;5830300,583;564,5
637;689815,9875;5830308,116;563,2;689823,0726;5830293,299;564,9
638;689815,9875;5830308,116;563,2;689806,389;5830281,194;570,3
639;689815,9875;5830308,116;563,2;689818,4818;5830310,186;562,8
640;689798,6363;5830299,042;566,3;689781,0464;5830240,79;575,8
641;689798,6363;5830299,042;566,3;689793,9806;5830299,562;566,1
642;689798,6363;5830299,042;566,3;689815,9875;5830308,116;563,2
643;689798,6363;5830299,042;566,3;689806,389;5830281,194;570,3
644;689798,6363;5830299,042;566,3;689820,1771;5830305,825;563,2
645;689798,6363;5830299,042;566,3;689807,4769;5830296,059;567,7
646;689798,6363;5830299,042;566,3;689793,9255;5830281,238;569,2
647;689798,6363;5830299,042;566,3;689825,9422;5830339,057;556,8
648;689818,4818;5830310,186;562,8;689823,0726;5830293,299;564,9
649;689818,4818;5830310,186;562,8;689825,9422;5830339,057;556,8
650;689818,4818;5830310,186;562,8;689822,315;5830300,247;564,4
651;689818,4818;5830310,186;562,8;689798,6363;5830299,042;566,3
652;689818,4818;5830310,186;562,8;689822,2018;5830300,583;564,5
653;689818,4818;5830310,186;562,8;689817,0596;5830292,833;566,5
654;689818,4818;5830310,186;562,8;689807,4769;5830296,059;567,7
655;689818,4818;5830310,186;562,8;689820,1771;5830305,825;563,2
656;689817,837;5830319,972;561;689825,9422;5830339,057;556,8
657;689817,837;5830319,972;561;689823,0726;5830293,299;564,9
658;689817,837;5830319,972;561;689822,2018;5830300,583;564,5
659;689817,837;5830319,972;561;689798,6363;5830299,042;566,3
660;689817,837;5830319,972;561;689820,1771;5830305,825;563,2
661;689817,837;5830319,972;561;689822,1447;5830329,439;558,7
662;689817,837;5830319,972;561;689822,315;5830300,247;564,4
663;689817,837;5830319,972;561;689818,4818;5830310,186;562,8
664;689822,1447;5830329,439;558,7;689824,1554;5830334,354;557,5
665;689822,1447;5830329,439;558,7;689825,9422;5830339,057;556,8
666;689822,1447;5830329,439;558,7;689822,315;5830300,247;564,4
667;689822,1447;5830329,439;558,7;689818,4818;5830310,186;562,8
668;689822,1447;5830329,439;558,7;689820,1771;5830305,825;563,2
669;689822,1447;5830329,439;558,7;689798,6363;5830299,042;566,3
670;689822,1447;5830329,439;558,7;689822,2018;5830300,583;564,5
671;689822,1447;5830329,439;558,7;689817,837;5830319,972;561
672;689824,1554;5830334,354;557,5;689820,1771;5830305,825;563,2
673;689824,1554;5830334,354;557,5;689798,6363;5830299,042;566,3
674;689824,1554;5830334,354;557,5;689822,315;5830300,247;564,4
675;689824,1554;5830334,354;557,5;689818,4818;5830310,186;562,8
676;689824,1554;5830334,354;557,5;689822,2018;5830300,583;564,5
677;689824,1554;5830334,354;557,5;689825,9422;5830339,057;556,8
678;689824,1554;5830334,354;557,5;689822,1447;5830329,439;558,7
679;689824,1554;5830334,354;557,5;689817,837;5830319,972;561
680;689825,9422;5830339,057;556,8;689817,837;5830319,972;561
681;689825,9422;5830339,057;556,8;689820,1771;5830305,825;563,2
682;689825,9422;5830339,057;556,8;689822,1447;5830329,439;558,7
683;689825,9422;5830339,057;556,8;689798,6363;5830299,042;566,3
684;689825,9422;5830339,057;556,8;689822,315;5830300,247;564,4
685;689825,9422;5830339,057;556,8;689824,1554;5830334,354;557,5
686;689825,9422;5830339,057;556,8;689818,4818;5830310,186;562,8
687;689825,9422;5830339,057;556,8;689822,2018;5830300,583;564,5
